eventID,year,month,day,hour,minute,second,timeError,latitude,longitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,magnitudeType,location,event_type
61214779,2017,4,28,20,23,14,,5.05,125.28,,,,57,,7.2,Ms,047 km S 26° W of Sarangani (Davao Occidental),TECTONIC
61217006,2017,1,10,6,13,0,,4.38,122.84,,,,654,,7.2,Mw,235 km S 26° E of Tongkil (Sulu),TECTONIC
61221191,2018,12,29,3,39,0,,5.48,127.05,,,,60,,7.2,Mw,168 km S 40° E of Governor Generoso (Davao Oriental),TECTONIC
61255299,2021,8,11,17,46,12,,6.3,126.87,,,,59,,7.1,Mw,097 km S 66° E of Governor Generoso (Davao Oriental),TECTONIC
61257513,2021,1,21,12,23,5,,5.09,127.61,,,,102,,7.1,Mw,236 km S 67° E of Jose Abad Santos (Davao Occidental),TECTONIC
61271706,2022,7,27,0,43,24,,17.63,120.63,,,,15,,7,Mw,003 km N 50° W of Tayum (Abra),TECTONIC
61282615,2023,1,18,6,6,10,,2.86,127.04,,,,15,,7,Mw,335 km S 32° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61229410,2019,12,15,6,11,49,,6.76,125.13,,,,9,,6.9,Ms,013 km N 75° W of Matanao (Davao Del Sur),TECTONIC
61216664,2017,2,10,14,3,0,,9.8,125.35,,,,10,,6.7,Mw,016 km N 77° W of Surigao City,TECTONIC
61274097,2022,3,22,17,41,0,,23.43,121.57,,,,15,,6.7,Mw,294 km N 06° W of Itbayat (Batanes),TECTONIC
61237227,2019,10,29,1,4,43,,6.81,125.03,,,,7,,6.6,Ms,022 km S 79° E of Tulunan (Cotabato),TECTONIC
61241383,2020,8,18,0,3,47,,11.98,124.01,,,,13,,6.6,Mw,005 km S 20° E of Cataingan (Masbate),TECTONIC
61247817,2020,6,4,8,49,33,,2.92,128.83,,,,123,,6.6,Mw,514 km S 36° E of Governor Generoso (Davao Oriental),TECTONIC
61258344,2021,7,23,20,48,59,,13.71,120.57,,,,111,,6.6,Mw,015 km S 28° W of Calatagan (Batangas),TECTONIC
61214365,2016,9,23,22,53,8,,6.59,126.5,,,,38,,6.5,Ms,051km S 38° E of Mati (Davao Oriental),TECTONIC
61217552,2017,7,6,8,3,53,,11.11,124.69,,,,2,,6.5,Ms,015 km N 39° E of Ormoc City (Leyte),TECTONIC
61226880,2019,4,23,5,37,51,,11.79,125.37,,,,61,,6.5,Ms,010 km N 65° W of San Julian (Eastern Samar),TECTONIC
61236844,2019,10,31,1,11,18,,6.92,125.06,,,,8,,6.5,Ms,027 km N 75° E of Tulunan (Cotabato),TECTONIC
61212410,2016,1,11,16,37,59,,3.33,127.36,,,,29,,6.4,Ms,313 km S 42° E of Sarangani (Davao Occidental),TECTONIC
61226215,2018,9,8,7,16,0,,7.13,126.53,,,,10,,6.4,Mw,009 km S 03° W of Manay (Davao Oriental),TECTONIC
61238617,2019,9,29,2,2,50,,5.52,126.66,,,,63,,6.4,Mw,123 km S 71° E of Jose Abad Santos (Davao Occidental),TECTONIC
61241981,2020,8,1,17,8,56,,7.2,124.32,,,,537,,6.4,Mw,010 km S 89° E of Cotabato City (Maguindanao),TECTONIC
61253303,2020,9,6,15,23,39,,6.08,125.92,,,,143,,6.4,Mw,020 km S 70° E of Don Marcelino (Davao Occidental),TECTONIC
61274832,2022,3,13,21,5,48,,14.05,119.11,,,,33,,6.4,Mw,111 km N 79° W of Lubang (Occidental Mindoro),TECTONIC
61277948,2022,10,25,14,59,2,,17.77,120.72,,,,16,,6.4,Mw,005 km N 18° E of Lagayan (Abra),TECTONIC
61281263,2023,2,23,20,2,47,,3.18,128.13,,,,130,,6.4,Mw,388 km S 49° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61215922,2017,8,11,5,28,24,,13.95,120.49,,,,178,,6.3,Ms,020 km S 45° W of Nasugbu (Batangas),TECTONIC
61238020,2019,10,16,11,37,5,,6.76,125.01,,,,9,,6.3,Ms,023 km S 62° E of Tulunan (Cotabato),TECTONIC
61242333,2020,12,24,23,43,41,,13.76,120.53,,,,107,,6.3,Mw,014 km S 54° W of Calatagan (Batangas),TECTONIC
61242750,2020,12,10,13,20,0,,24.84,122.01,,,,,,6.3,Mw,Taiwan Region,TECTONIC
61284796,2023,6,15,2,19,25,,13.78,120.52,,,,107,,6.3,Mw,013 km S 66° W of Calatagan (Batangas),TECTONIC
61203708,2015,2,2,15,13,0,,14.23,124.75,,,,3,,6.2,Mw,091 km N 40 ° E of Virac (Catanduanes),TECTONIC
61205198,2015,2,2,15,13,0,,14.23,124.75,,,,3,,6.2,Mw,091 km N 40 ° E of Virac (Catanduanes),TECTONIC
61233653,2019,3,8,15,6,13,,10.37,126.13,,,,17,,6.2,Ms,039 km N 09° E of Burgos (Surigao Del Norte),TECTONIC
61233904,2019,5,31,10,12,29,,6.15,126.7,,,,78,,6.2,Ms,088 km S 51° E of Governor Generoso (Davao Oriental),TECTONIC
61242567,2020,12,15,23,21,54,,4.87,125.43,,,,20,,6.2,Mw,060 km S 01° E of Sarangani (Davao Occidental),TECTONIC
61258782,2021,7,10,0,43,49,,2.52,126.63,,,,64,,6.2,Mw,347 km S 23° E of Sarangani (Davao Occidental),TECTONIC
61265958,2022,4,19,1,23,7,,7.11,127.04,,,,15,,6.2,Mw,057 km S 78° E of Manay (Davao Oriental),TECTONIC
61280978,2023,4,4,12,54,30,,13.9,125.77,,,,72,,6.2,Mw,150 km N 85° E of Gigmoto (Catanduanes),TECTONIC
61200593,2015,9,2,1,18,0,,4.23,124.75,,,,312,,6.1,Mw,155 km S 31° W of Sarangani (Davao Occidental),TECTONIC
61200921,2015,7,3,6,43,0,,10.31,126.38,,,,26,,6.1,Mw,047 km N 47° E of Burgos (Surigao del Norte),TECTONIC
61201877,2015,9,2,1,18,0,,4.23,124.75,,,,312,,6.1,Mw,155 km S 31° W of Sarangani (Davao Occidental),TECTONIC
61202819,2015,9,2,1,18,0,,4.23,124.75,,,,312,,6.1,Mw,155 km S 31° W of Sarangani (Davao Occidental),TECTONIC
61203147,2015,7,3,6,43,0,,10.31,126.38,,,,26,,6.1,Mw,047 km N 47° E of Burgos (Surigao del Norte),TECTONIC
61204309,2015,9,2,1,18,0,,4.23,124.75,,,,312,,6.1,Mw,155 km S 31° W of Sarangani (Davao Occidental),TECTONIC
61204637,2015,7,3,6,43,0,,10.31,126.38,,,,26,,6.1,Mw,047 km N 47° E of Burgos (Surigao del Norte),TECTONIC
61205949,2015,9,2,1,18,0,,4.23,124.75,,,,312,,6.1,Mw,155 km S 31° W of Sarangani (Davao Occidental),TECTONIC
61206277,2015,7,3,6,43,0,,10.31,126.38,,,,26,,6.1,Mw,047 km N 47° E of Burgos (Surigao del Norte),TECTONIC
61206877,2015,9,2,1,18,0,,4.23,124.75,,,,312,,6.1,Mw,155 km S 31° W of Sarangani (Davao Occidental),TECTONIC
61207205,2015,7,3,6,43,0,,10.31,126.38,,,,26,,6.1,Mw,047 km N 47° E of Burgos (Surigao del Norte),TECTONIC
61207917,2015,9,2,1,18,0,,4.23,124.75,,,,312,,6.1,Mw,155 km S 31° W of Sarangani (Davao Occidental),TECTONIC
61208245,2015,7,3,6,43,0,,10.31,126.38,,,,26,,6.1,Mw,047 km N 47° E of Burgos (Surigao del Norte),TECTONIC
61209316,2015,9,2,1,18,0,,4.23,124.75,,,,312,,6.1,Mw,155 km S 31° W of Sarangani (Davao Occidental),TECTONIC
61209644,2015,7,3,6,43,0,,10.31,126.38,,,,26,,6.1,Mw,047 km N 47° E of Burgos (Surigao del Norte),TECTONIC
61211225,2015,9,2,1,18,0,,4.23,124.75,,,,312,,6.1,Mw,155 km S 31° W of Sarangani (Davao Occidental),TECTONIC
61226963,2019,4,22,9,11,9,,15.02,120.34,,,,10,,6.1,Ms,018 km N 58° E of Castillejos (Zambales),TECTONIC
61237203,2019,10,29,2,42,38,,6.86,125.01,,,,9,,6.1,Ms,021 km S 90° E of Tulunan (Cotabato),TECTONIC
61243715,2020,2,6,13,40,2,,5.28,126.56,,,,1,,6.1,Mw,124 km S 57° E of Jose Abad Santos (Davao Occidental),TECTONIC
61248194,2020,3,26,15,38,2,,5.46,125.1,,,,48,,6.1,Ms,041 km S 13° W of Glan (Sarangani),TECTONIC
61254018,2021,4,10,9,30,42,,3.98,124.88,,,,326,,6.1,Mw,170 km S 21° W of Sarangani (Davao Occidental),TECTONIC
61256297,2021,12,4,23,47,54,,4.06,128.15,,,,173,,6.1,Mw,336 km S 62° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61257044,2021,2,7,4,22,55,,6.75,125.11,,,,10,,6.1,Mw,005 km S 85° W of Magsaysay (Davao Del Sur),TECTONIC
61265830,2022,4,20,21,57,43,,6.88,127.21,,,,35,,6.1,Mw,082 km S 64° E of Manay (Davao Oriental),TECTONIC
61270376,2022,1,22,2,26,11,,3.41,126.67,,,,20,,6.1,Mw,261 km S 32° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61275490,2022,5,21,21,50,48,,13.93,120.49,,,,128,,6.1,Mw,019 km N 55° W of Calatagan (Batangas),TECTONIC
61211358,2016,4,13,18,21,52,,7.83,121.96,,,,27,,6,Ms,020 km N 83° W of Baliguian (Zamboanga Del Norte),TECTONIC
61214657,2016,9,4,2,38,11,,8.33,125.87,,,,6,,6,Ms,016km S 35° E of Talacogon (Agusan del Sur),TECTONIC
61215218,2017,4,11,21,20,58,,7.71,124.66,,,,1,,6,Ms,013 km N 56° W of Wao (Lanao Del Sur),TECTONIC
61215443,2017,4,8,7,9,21,,13.68,120.92,,,,9,,6,Ms,008 km S 17° W of Mabini (Batangas),TECTONIC
61220462,2018,4,5,3,53,39,,6.71,126.9,,,,34,,6,Ms,062 km S 53° E of Tarragona (Davao Oriental),TECTONIC
61224326,2018,5,5,6,19,5,,14.43,123.96,,,,16,,6,Ms,047 km N 28° W of Pandan (Catanduanes),TECTONIC
61224963,2018,11,4,7,55,0,,7.81,124.06,,,,619,,6,Mw,003 km N 73° W of Pualas (Lanao Del Sur),TECTONIC
61231046,2019,1,15,20,3,22,,5.95,126.87,,,,40,,6,Ms,117 km S 49° E of Governor Generoso (Davao Oriental),TECTONIC
61240306,2020,4,10,16,44,56,,20.51,122.08,,,,171,,6,Mw,013 km N 64° E of Basco (Batanes),TECTONIC
61250815,2020,11,15,22,37,43,,8.61,126.49,,,,54,,6,Mw,033 km S 63° E of San Agustin (Surigao Del Sur),TECTONIC
61272699,2022,6,30,18,40,38,,19.07,121.29,,,,21,,6,Mw,009 km S 65° E of Dalupiri Island (Calayan) (Cagayan),TECTONIC
61276081,2022,5,5,8,21,12,,6.22,127.58,,,,34,,6,Mw,155 km S 54° E of Tarragona (Davao Oriental),TECTONIC
61281633,2023,2,15,18,10,8,,12.32,123.75,,,,10,,6,Mw,011 km S 20° W of Batuan (Masbate),TECTONIC
61281768,2023,2,11,8,55,4,,3.43,126.53,,,,28,,6,Mw,251 km S 29° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61282185,2023,2,1,10,44,46,,7.66,126.07,,,,17,,6,Mw,002 km S 66° W of Compostela (Davao De Oro),TECTONIC
61205308,2015,1,10,19,32,0,,14.74,119.91,,,,48,,5.9,Mw,030 km S 39° W of San Antonio (Zambales),TECTONIC
61211405,2016,4,5,8,29,2,,3.01,128.3,,,,81,,5.9,Ms,413 km S 49° E of Sarangani (Davao Occidental),TECTONIC
61216025,2017,8,5,0,30,40,,6.18,125.32,,,,70,,5.9,Ms,023 km N 09° E of Malapatan (Sarangani),TECTONIC
61218371,2017,3,5,0,8,0,,9.76,125.38,,,,13,,5.9,Mw,013 km S 82° W of Surigao City,TECTONIC
61224198,2018,5,10,18,2,28,,6.69,124.14,,,,527,,5.9,Ms,014 km S 44° E of South Upi (Maguindanao),TECTONIC
61230576,2019,2,8,11,55,5,,9.79,126.59,,,,11,,5.9,Ms,048 km N 89° E of General Luna (Surigao Del Norte),TECTONIC
61231491,2019,7,26,23,37,53,,21.07,121.96,,,,8,,5.9,Mw,033 km N 22° E of Itbayat (Batanes),TECTONIC
61232196,2019,7,1,16,59,24,,9.19,124.32,,,,554,,5.9,Ms,051 km S 29° E of Lila (Bohol),TECTONIC
61235366,2019,11,18,13,22,8,,7.67,124.89,,,,6,,5.9,Mw,009 km N 19° W of Kadingilan (Bukidnon),TECTONIC
61253214,2020,9,9,7,18,30,,3.44,126.28,,,,1,,5.9,Mwp,238 km S 24° E of Sarangani (Davao Occidental),TECTONIC
61267699,2022,8,13,6,25,31,,6.96,123.77,,,,11,,5.9,Mw,030 km S 67° W of Datu Blah T. Sinsuat (Maguindanao),TECTONIC
61282407,2023,1,24,2,13,19,,2.96,126.7,,,,76,,5.9,Mw,306 km S 28° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61286294,2023,3,7,6,2,29,,7.47,126.19,,,,2,,5.9,Mw,010 km S 33° E of New Bataan (Davao De Oro),TECTONIC
61200373,2015,10,19,13,50,0,,13.85,120.38,,,,104,,5.8,Mw,020 km N 45° E of Looc (Occidental Mindoro),TECTONIC
61200976,2015,6,15,21,4,0,,4.27,125.87,,,,130,,5.8,Mw,136 km S 19° E of Sarangani (Davao Occidental),TECTONIC
61201657,2015,10,19,13,50,0,,13.85,120.38,,,,104,,5.8,Mw,020 km N 45° E of Looc (Occidental Mindoro),TECTONIC
61202599,2015,10,19,13,50,0,,13.85,120.38,,,,104,,5.8,Mw,020 km N 45° E of Looc (Occidental Mindoro),TECTONIC
61203202,2015,6,15,21,4,0,,4.27,125.87,,,,130,,5.8,Mw,136 km S 19° E of Sarangani (Davao Occidental),TECTONIC
61204089,2015,10,19,13,50,0,,13.85,120.38,,,,104,,5.8,Mw,020 km N 45° E of Looc (Occidental Mindoro),TECTONIC
61204692,2015,6,15,21,4,0,,4.27,125.87,,,,130,,5.8,Mw,136 km S 19° E of Sarangani (Davao Occidental),TECTONIC
61205729,2015,10,19,13,50,0,,13.85,120.38,,,,104,,5.8,Mw,020 km N 45° E of Looc (Occidental Mindoro),TECTONIC
61206657,2015,10,19,13,50,0,,13.85,120.38,,,,104,,5.8,Mw,020 km N 45° E of Looc (Occidental Mindoro),TECTONIC
61207260,2015,6,15,21,4,0,,4.27,125.87,,,,130,,5.8,Mw,136 km S 19° E of Sarangani (Davao Occidental),TECTONIC
61207697,2015,10,19,13,50,0,,13.85,120.38,,,,104,,5.8,Mw,020 km N 45° E of Looc (Occidental Mindoro),TECTONIC
61208300,2015,6,15,21,4,0,,4.27,125.87,,,,130,,5.8,Mw,136 km S 19° E of Sarangani (Davao Occidental),TECTONIC
61209096,2015,10,19,13,50,0,,13.85,120.38,,,,104,,5.8,Mw,020 km N 45° E of Looc (Occidental Mindoro),TECTONIC
61209699,2015,6,15,21,4,0,,4.27,125.87,,,,130,,5.8,Mw,136 km S 19° E of Sarangani (Davao Occidental),TECTONIC
61210563,2015,10,19,13,50,0,,13.85,120.38,,,,104,,5.8,Mw,020 km N 45° E of Looc (Occidental Mindoro),TECTONIC
61211005,2015,10,19,13,50,0,,13.85,120.38,,,,104,,5.8,Mw,020 km N 45° E of Looc (Occidental Mindoro),TECTONIC
61217425,2017,7,10,1,41,47,,11,124.73,,,,3,,5.8,Ms,013 km S 87° E of Ormoc City (Leyte),TECTONIC
61231482,2019,7,27,1,24,42,,20.89,121.84,,,,13,,5.8,Mw,011 km N 02° W of Itbayat (Batanes),TECTONIC
61239127,2019,9,10,5,39,22,,6.55,126.42,,,,59,,5.8,Mw,039 km S 74° E of Governor Generoso (Davao Oriental),TECTONIC
61245769,2020,7,27,17,32,44,,8.89,126.57,,,,45,,5.8,Mw,021 km S 61° E of Bayabas (Surigao Del Sur),TECTONIC
61255065,2021,8,13,15,8,30,,13.66,120.57,,,,124,,5.8,Mw,021 km S 20° W of Calatagan (Batangas),TECTONIC
61262073,2021,5,12,1,9,27,,13.52,120.65,,,,108,,5.8,Mw,011 km N 32° W of Abra De Ilog (Occidental Mindoro),TECTONIC
61280291,2023,4,21,10,21,16,,2.78,126.87,,,,27,,5.8,Ms,333 km S 29° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61200268,2015,11,7,19,40,0,,16.57,119.41,,,,26,,5.7,Mw,055 km N 69° W of Bolinao (Pangasinan),TECTONIC
61201552,2015,11,7,19,40,0,,16.57,119.41,,,,26,,5.7,Mw,055 km N 69° W of Bolinao (Pangasinan),TECTONIC
61202494,2015,11,7,19,40,0,,16.57,119.41,,,,26,,5.7,Mw,055 km N 69° W of Bolinao (Pangasinan),TECTONIC
61203675,2015,2,10,13,29,0,,11.42,126.66,,,,40,,5.7,Mw,109 km N 71° E of Mercedes (Eastern Samar),TECTONIC
61203984,2015,11,7,19,40,0,,16.57,119.41,,,,26,,5.7,Mw,055 km N 69° W of Bolinao (Pangasinan),TECTONIC
61205165,2015,2,10,13,29,0,,11.42,126.66,,,,40,,5.7,Mw,109 km N 71° E of Mercedes (Eastern Samar),TECTONIC
61205624,2015,11,7,19,40,0,,16.57,119.41,,,,26,,5.7,Mw,055 km N 69° W of Bolinao (Pangasinan),TECTONIC
61206552,2015,11,7,19,40,0,,16.57,119.41,,,,26,,5.7,Mw,055 km N 69° W of Bolinao (Pangasinan),TECTONIC
61207592,2015,11,7,19,40,0,,16.57,119.41,,,,26,,5.7,Mw,055 km N 69° W of Bolinao (Pangasinan),TECTONIC
61208991,2015,11,7,19,40,0,,16.57,119.41,,,,26,,5.7,Mw,055 km N 69° W of Bolinao (Pangasinan),TECTONIC
61210148,2015,11,7,19,40,0,,16.57,119.41,,,,26,,5.7,Mw,055 km N 69° W of Bolinao (Pangasinan),TECTONIC
61210458,2015,11,7,19,40,0,,16.57,119.41,,,,26,,5.7,Mw,055 km N 69° W of Bolinao (Pangasinan),TECTONIC
61210900,2015,11,7,19,40,0,,16.57,119.41,,,,26,,5.7,Mw,055 km N 69° W of Bolinao (Pangasinan),TECTONIC
61215307,2017,4,10,10,38,47,,5.69,126.99,,,,54,,5.7,Ms,147 km S 43° E of Governor Generoso (Davao Oriental),TECTONIC
61216100,2017,12,28,17,20,9,,3.34,127.35,,,,56,,5.7,Ms,312 km S 42° E of Sarangani (Davao Occicental),TECTONIC
61224207,2018,5,10,11,56,59,,10.12,125.53,,,,16,,5.7,Ms,009 km S 07° W of Libjo (Dinagat Islands),TECTONIC
61245650,2020,7,31,6,6,39,,8.51,126.84,,,,19,,5.7,Mw,057 km N 74° E of Hinatuan (Surigao Del Sur),TECTONIC
61252804,2020,9,20,22,13,13,,9.26,127.02,,,,22,,5.7,Mw,087 km N 68° E of Bayabas (Surigao Del Sur),TECTONIC
61254432,2021,8,27,10,22,23,,5.5,125.24,,,,34,,5.7,Mw,022 km N 65° W of Sarangani (Davao Occidental),TECTONIC
61257008,2021,2,8,0,0,42,,5.74,127.15,,,,62,,5.7,Mw,156 km S 50° E of Governor Generoso (Davao Oriental),TECTONIC
61259912,2021,6,14,14,38,40,,7.66,124.85,,,,12,,5.7,Mw,010 km N 44° W of Kadingilan (Bukidnon),TECTONIC
61264699,2021,9,26,17,12,4,,13.82,120.35,,,,66,,5.7,Mw,016 km N 44° E of Looc (Occidental Mindoro),TECTONIC
61269207,2022,12,9,6,33,0,,13.3,125.95,,,,32,,5.7,Mw,118 km N 40° E of Mapanas (Northern Samar),TECTONIC
61269647,2022,2,20,18,29,24,,5.77,126.63,,,,56,,5.7,Mw,110 km S 82° E of Jose Abad Santos (Davao Occidental),TECTONIC
61276107,2022,5,4,21,41,4,,6.2,127.34,,,,96,,5.7,Mw,136 km S 46° E of Tarragona (Davao Oriental),TECTONIC
61279460,2022,9,12,8,14,41,,6.29,127.81,,,,31,,5.7,Mw,172 km S 61° E of Tarragona (Davao Oriental),TECTONIC
61205275,2015,1,19,17,19,0,,4.76,119.82,,,,35,,5.6,Mw,016 km S 11° W of Simunul (Tawi-tawi),TECTONIC
61212086,2016,2,28,9,6,26,,5.18,125.34,,,,188,,5.6,Ms,031 km S 27°W of Sarangani (Davao Occidental),TECTONIC
61212842,2016,6,19,18,20,54,,19.91,121.32,,,,21,,5.6,Ms,075 km S 51° W of Sabtang (Batanes),TECTONIC
61213130,2016,3,16,13,9,52,,4.69,124.98,,,,44,,5.6,Ms,099 km S 33° W of Sarangani (Davao Occidental),TECTONIC
61215444,2017,4,8,7,7,55,,13.75,120.93,,,,27,,5.6,Ms,001 km S 53° W of Mabini (Batangas),TECTONIC
61216865,2017,1,21,5,16,0,,2.53,128.23,,,,91,,5.6,Mw,444 km S 43° E of Sarangani (Davao Occidental),TECTONIC
61218083,2017,3,29,3,30,0,,2.9,125.92,,,,140,,5.6,Mw,285 km S 11° E of Sarangani (Davao Occidental),TECTONIC
61218615,2017,5,20,1,6,12,,9.4,124.18,,,,565,,5.6,Ms,023 km S 22° E of Lila (Bohol),TECTONIC
61221173,2018,12,29,9,12,0,,5.66,127.09,,,,35,,5.6,Mw,157 km S 46° E of Governor Generoso (Davao Oriental),TECTONIC
61222824,2018,7,3,9,59,53,,5.8,125.21,,,,95,,5.6,Ms,004 km S 42° E of Glan (Sarangani),TECTONIC
61228108,2019,8,2,16,10,9,,6.02,126.03,,,,144,,5.6,Mw,048 km N 72° E of Jose Abad Santos (Davao Occidental),TECTONIC
61229675,2019,12,5,12,24,40,,5.24,127,,,,33,,5.6,Ms,169 km S 65° E of Jose Abad Santos (Davao Occidental),TECTONIC
61232016,2019,7,9,12,36,58,,6.83,125.02,,,,10,,5.6,Ms,016 km S 30° W of Makilala (North Cotabato),TECTONIC
61233404,2019,3,15,23,7,54,,6.14,125.34,,,,96,,5.6,Ms,009 km N 50° E of Alabel (Sarangani),TECTONIC
61238921,2019,9,18,7,0,56,,5.07,126.64,,,,28,,5.6,Ms,136 km S 73° E of Sarangani (Davao Occidental),TECTONIC
61245844,2020,7,26,3,12,25,,6.35,126.93,,,,63,,5.6,Ms,105 km S 24° E of Manay (Davao Oriental),TECTONIC
61249117,2020,5,30,13,6,22,,3.66,126.53,,,,71,,5.6,Mw,228 km S 31° E of Sarangani (Davao Occidental),TECTONIC
61252188,2020,10,4,18,16,53,,13.66,120.55,,,,120,,5.6,Mw,033 km S 78° E of Looc (Occidental Mindoro),TECTONIC
61255170,2021,8,12,15,53,27,,6.1,127.65,,,,24,,5.6,Mw,169 km S 51° E of Tarragona (Davao Oriental),TECTONIC
61257125,2021,2,4,8,14,6,,21.11,121.77,,,,7,,5.6,Mw,036 km N 12° W of Itbayat (Batanes),TECTONIC
61261762,2021,5,23,2,2,9,,5.1,127.55,,,,113,,5.6,Mw,230 km S 67° E of Jose Abad Santos (Davao Occidental),TECTONIC
61262046,2021,5,12,18,20,33,,4.76,128.72,,,,38,,5.6,Mw,373 km S 79° E of Sarangani (Davao Occidental),TECTONIC
61266379,2022,4,7,23,36,9,,21.57,120.96,,,,1,,5.6,Ms,125 km N 47° W of Itbayat (Batanes),TECTONIC
61266617,2022,4,3,10,24,52,,9.16,126.88,,,,4,,5.6,Mw,069 km N 73° E of Bayabas (Surigao Del Sur),TECTONIC
61268392,2022,8,2,19,19,32,,7.11,127.03,,,,22,,5.6,Mw,056 km S 78° E of Manay (Davao Oriental),TECTONIC
61269186,2022,12,9,20,1,55,,6.36,126.18,,,,55,,5.6,Mw,035 km S 21° E of Governor Generoso (Davao Oriental),TECTONIC
61273664,2022,6,2,18,54,27,,8.92,126.74,,,,9,,5.6,Mw,049 km S 90° E of Cagwait (Surigao Del Sur),TECTONIC
61275001,2022,3,7,18,13,13,,2.67,125.7,,,,76,,5.6,Mw,305 km S 06° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61282354,2023,1,26,4,23,50,,2.65,127.01,,,,95,,5.6,Mw,353 km S 30° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61285560,2023,3,22,23,31,55,,19.24,121.12,,,,22,,5.6,Mw,018 km N 33° W of Dalupiri Island (Calayan) (Cagayan),TECTONIC
61286277,2023,3,7,8,47,43,,7.51,126.24,,,,11,,5.6,Mw,012 km S 69° E of New Bataan (Davao De Oro),TECTONIC
61286668,2023,5,25,13,48,32,,20.96,122.16,,,,18,,5.6,Mw,038 km N 60° E of Itbayat (Batanes),TECTONIC
61203643,2015,2,25,1,31,0,,6.11,119.78,,,,17,,5.5,Mw,091 km S 76° W of Pangutaran (Sulu),TECTONIC
61205133,2015,2,25,1,31,0,,6.11,119.78,,,,17,,5.5,Mw,091 km S 76° W of Pangutaran (Sulu),TECTONIC
61205268,2015,1,20,20,33,0,,5.99,123.6,,,,620,,5.5,Mw,070 km S 69° W of Palimbang (Sultan Kudarat),TECTONIC
61212388,2016,1,14,13,14,48,,9.52,126.36,,,,11,,5.5,Ms,037 km S 37° E of General Luna (Surigao del Norte),TECTONIC
61213161,2016,3,12,4,0,29,,18.19,126.13,,,,41,,5.5,Ms,049 km N 88° W of Laoag City,TECTONIC
61214185,2016,10,2,13,40,8,,16.49,119.71,,,,25,,5.5,Ms,022 km N 61° W of Bolinao (Pangasinan),TECTONIC
61215608,2017,4,4,12,58,45,,13.68,120.93,,,,7,,5.5,Ms,007 km N 70° E of Tingloy (Batangas),TECTONIC
61220490,2018,4,3,9,14,5,,3.1,127.96,,,,102,,5.5,Ms,378 km S 47° E of Sarangani (Davao Occidental),TECTONIC
61226697,2019,4,26,8,4,22,,9.79,126.74,,,,12,,5.5,Ms,064 km N 89° E of General Luna (Surigao Del Norte),TECTONIC
61226723,2019,4,26,5,26,59,,9.78,126.79,,,,11,,5.5,Ms,070 km S 90° E of General Luna (Surigao Del Norte),TECTONIC
61230612,2019,2,6,10,25,19,,15.91,120.31,,,,131,,5.5,Ms,008 km N 73° E of Aguilar (Pangasinan),TECTONIC
61230879,2019,1,24,8,34,53,,19.17,121.25,,,,27,,5.5,Ms,026 km S 61° W of Calayan (Cagayan),TECTONIC
61231198,2019,1,7,3,11,53,,7.91,121.93,,,,30,,5.5,Ms,026 km N 66° W of Baliguan (Zamboanga del Norte),TECTONIC
61231852,2019,7,12,20,42,54,,9.32,125.99,,,,4,,5.5,Ms,007 km S 37° E of Carrascal (Surigao Del Sur),TECTONIC
61233741,2019,3,6,0,12,55,,8.34,127.31,,,,14,,5.5,Ms,108 km S 88° E of Hinatuan (Surigao Del Sur),TECTONIC
61234737,2019,5,4,1,5,7,,12.33,120.81,,,,8,,5.5,Ms,022 km S 53° W of Rizal (Occidental Mindoro),TECTONIC
61235982,2019,11,6,20,52,56,,14.98,122.65,,,,7,,5.5,Ms,042 km N 46° E of Jomalig (Quezon),TECTONIC
61236571,2019,11,1,2,33,54,,2.73,126.82,,,,33,,5.5,Ms,334 km S 26° E of Sarangani (Davao Occidental),TECTONIC
61238017,2019,10,16,12,9,29,,6.76,125.01,,,,9,,5.5,Ms,022 km S 63° E of Tulunan (Cotabato),TECTONIC
61242102,2020,12,29,16,21,45,,5.01,125.45,,,,68,,5.5,Mw,044 km S 04° E of Sarangani (Davao Occidental),TECTONIC
61243050,2020,2,27,19,13,3,,3.88,126.01,,,,135,,5.5,Ms,182 km S 19° E of Sarangani (Davao Occidental),TECTONIC
61253215,2020,9,9,3,41,5,,3.79,126.74,,,,1,,5.5,Mw,231 km S 38° E of Sarangani (Davao Occidental),TECTONIC
61256091,2021,12,13,9,12,31,,13.63,120.53,,,,100,,5.5,Mw,024 km N 17° E of Paluan (Occidental Mindoro),TECTONIC
61258343,2021,7,23,20,57,18,,13.74,120.54,,,,101,,5.5,Ms,014 km S 46° W of Calatagan (Batangas),TECTONIC
