eventID,originID,magnitudeID,value,sigma,magType,magAgency
906370,1952089,1952089|PAS|6.20|MS,6.2,0.0,MS,PAS
906414,1952154,1952154|PAS|6.00|MS,6.0,0.0,MS,PAS
906460,1952237,1952237|PAS|6.50|MS,6.5,0.0,MS,PAS
906486,1952279,1952279|PAS|7.10|MS,7.1,0.0,MS,PAS
906486,02319431,02319431|ABE1|7.30|mB,7.3,0.0,mB,ABE1
906486,02319431,02319431|ABE1|7.10|Ms,7.1,0.0,Ms,ABE1
906486,02319431,02319431|GUTE|7.10|UK,7.1,0.0,UK,GUTE
906486,02319431,02319431|B&D|7.10|UK,7.1,0.0,UK,B&D
906486,05952023,05952023|ISC|7.20|MS,7.2,0.1,MS,ISC
906487,1952283,1952283|PAS|6.20|MS,6.2,0.0,MS,PAS
906487,05952024,05952024|ISC|6.40|MS,6.4,0.2,MS,ISC
906501,1952309,1952309|PAS|6.00|MS,6.0,0.0,MS,PAS
906502,1952311,1952311|PAS|5.60|MS,5.6,0.0,MS,PAS
905388,1950419,1950419|PAS|5.60|MS,5.6,0.0,MS,PAS
905403,1950442,1950442|PAS|5.60|MS,5.6,0.0,MS,PAS
905427,1950477,1950477|PAS|6.50|MS,6.5,0.0,MS,PAS
905474,1950547,1950547|PAS|6.80|MS,6.8,0.0,MS,PAS
905474,02319442,02319442|GUTE|6.60|UK,6.6,0.0,UK,GUTE
905474,05952047,05952047|ISC|6.80|MS,6.8,0.1,MS,ISC
905494,1950580,1950580|PAS|5.60|MS,5.6,0.0,MS,PAS
905621,1950792,1950792|PAS|6.20|MS,6.2,0.0,MS,PAS
905656,1950859,1950859|PAS|5.60|MS,5.6,0.0,MS,PAS
905767,1951055,1951055|PAS|6.50|MS,6.5,0.0,MS,PAS
905767,05952070,05952070|ISC|6.30|MS,6.3,0.1,MS,ISC
905795,1951102,1951102|PAS|5.60|MS,5.6,0.0,MS,PAS
905801,1951113,1951113|PAS|6.20|MS,6.2,0.0,MS,PAS
905821,1951148,1951148|PAS|6.50|MS,6.5,0.0,MS,PAS
905833,1951168,1951168|PAS|6.00|MS,6.0,0.0,MS,PAS
905840,1951181,1951181|PAS|5.80|MS,5.8,0.0,MS,PAS
904747,1949352,1949352|PAS|6.20|MS,6.2,0.0,MS,PAS
904793,1949432,1949432|PAS|7.60|MS,7.6,0.0,MS,PAS
904793,02319471,02319471|ABE1|7.60|mB,7.6,0.0,mB,ABE1
904793,02319471,02319471|P&S|7.40|Ms,7.4,0.0,Ms,P&S
904793,02319471,02319471|ABE1|7.60|Ms,7.6,0.0,Ms,ABE1
904793,02319471,02319471|P&S|7.50|Mw,7.5,0.0,Mw,P&S
904793,02319471,02319471|B&D|7.90|UK,7.9,0.0,UK,B&D
904793,05952104,05952104|ISC|7.60|MS,7.6,0.1,MS,ISC
904882,1949586,1949586|PAS|5.60|MS,5.6,0.0,MS,PAS
904890,1949598,1949598|PAS|7.30|MS,7.3,0.0,MS,PAS
904890,02319483,02319483|P&S|7.00|Ms,7.0,0.0,Ms,P&S
904890,02319483,02319483|ABE1|7.20|Ms,7.2,0.0,Ms,ABE1
904890,02319483,02319483|P&S|7.10|Mw,7.1,0.0,Mw,P&S
904890,02319483,02319483|GUTE|7.30|UK,7.3,0.0,UK,GUTE
904890,02319483,02319483|B&D|7.30|UK,7.3,0.0,UK,B&D
904890,05952119,05952119|ISC|7.20|MS,7.2,0.1,MS,ISC
904891,1949601,1949601|PAS|6.00|MS,6.0,0.0,MS,PAS
904892,1949603,1949603|PAS|6.00|MS,6.0,0.0,MS,PAS
904903,1949624,1949624|PAS|6.20|MS,6.2,0.0,MS,PAS
904987,1949773,1949773|PAS|5.60|MS,5.6,0.0,MS,PAS
905084,1949940,1949940|PAS|5.60|MS,5.6,0.0,MS,PAS
905105,1949978,1949978|PAS|6.90|MS,6.9,0.0,MS,PAS
905105,02319504,02319504|ABE1|6.90|mB,6.9,0.0,mB,ABE1
905105,02319504,02319504|ABE1|7.00|Ms,7.0,0.0,Ms,ABE1
905105,02319504,02319504|GUTE|6.90|UK,6.9,0.0,UK,GUTE
905105,05952150,05952150|ISC|7.00|MS,7.0,0.1,MS,ISC
905151,1950046,1950046|PAS|6.00|MS,6.0,0.0,MS,PAS
905237,1950160,1950160|PAS|5.60|MS,5.6,0.0,MS,PAS
905287,1950244,1950244|PAS|6.20|MS,6.2,0.0,MS,PAS
905289,1950248,1950248|PAS|6.80|MS,6.8,0.0,MS,PAS
905289,02319508,02319508|GUTE|6.60|UK,6.6,0.0,UK,GUTE
905289,05952165,05952165|ISC|6.40|MS,6.4,0.3,MS,ISC
904079,1948287,1948287|PAS|6.50|MS,6.5,0.0,MS,PAS
904081,1948293,1948293|PAS|6.00|MS,6.0,0.0,MS,PAS
904109,1948338,1948338|PAS|6.00|MS,6.0,0.0,MS,PAS
904271,1948574,1948574|PAS|6.00|MS,6.0,0.0,MS,PAS
904288,1948600,1948600|PAS|6.00|MS,6.0,0.0,MS,PAS
904298,1948617,1948617|PAS|6.80|MS,6.8,0.0,MS,PAS
904298,05952191,05952191|ISC|6.70|MS,6.7,0.2,MS,ISC
904299,1948620,1948620|PAS|6.20|MS,6.2,0.0,MS,PAS
904303,1948625,1948625|PAS|6.20|MS,6.2,0.0,MS,PAS
904318,1948647,1948647|PAS|6.00|MS,6.0,0.0,MS,PAS
904347,1948686,1948686|PAS|6.20|MS,6.2,0.0,MS,PAS
904497,1948927,1948927|PAS|7.20|MS,7.2,0.0,MS,PAS
904497,02319531,02319531|ABE1|7.10|mB,7.1,0.0,mB,ABE1
904497,02319531,02319531|P&S|7.00|Ms,7.0,0.0,Ms,P&S
904497,02319531,02319531|ABE1|7.20|Ms,7.2,0.0,Ms,ABE1
904497,02319531,02319531|P&S|7.10|Mw,7.1,0.0,Mw,P&S
904497,02319531,02319531|B&D|7.20|UK,7.2,0.0,UK,B&D
904497,05952204,05952204|ISC|7.00|MS,7.0,0.2,MS,ISC
904555,1949043,1949043|PAS|6.50|MS,6.5,0.0,MS,PAS
904700,1949274,1949274|PAS|7.20|MS,7.2,0.0,MS,PAS
904700,02319546,02319546|ABE1|6.90|mB,6.9,0.0,mB,ABE1
904700,02319546,02319546|P&S|7.00|Ms,7.0,0.0,Ms,P&S
904700,02319546,02319546|ABE1|7.20|Ms,7.2,0.0,Ms,ABE1
904700,02319546,02319546|P&S|7.10|Mw,7.1,0.0,Mw,P&S
904700,02319546,02319546|B&D|7.20|UK,7.2,0.0,UK,B&D
904700,05952233,05952233|ISC|7.00|MS,7.0,0.0,MS,ISC
903444,02319553,02319553|ABE1|7.00|mB,7.0,0.0,mB,ABE1
903444,02319553,02319553|B&D|7.10|UK,7.1,0.0,UK,B&D
903444,1947324,1947324|PAS|7.10|MS,7.1,0.0,MS,PAS
903444,05952244,05952244|ISC|6.70|MS,6.7,0.2,MS,ISC
903538,1947476,1947476|PAS|7.70|MS,7.7,0.0,MS,PAS
903538,02319563,02319563|ABE1|7.40|mB,7.4,0.0,mB,ABE1
903538,02319563,02319563|P&S|7.60|Ms,7.6,0.0,Ms,P&S
903538,02319563,02319563|ABE1|7.80|Ms,7.8,0.0,Ms,ABE1
903538,02319563,02319563|P&S|7.70|Mw,7.7,0.0,Mw,P&S
903538,02319563,02319563|B&D|7.70|UK,7.7,0.0,UK,B&D
903538,05952258,05952258|ISC|7.80|MS,7.8,0.1,MS,ISC
903541,05952259,05952259|ISC|6.70|MS,6.7,0.1,MS,ISC
903638,1947624,1947624|PAS|6.00|MS,6.0,0.0,MS,PAS
903734,1947769,1947769|PAS|7.30|MS,7.3,0.0,MS,PAS
903734,02319576,02319576|ABE1|7.30|mB,7.3,0.0,mB,ABE1
903734,02319576,02319576|B&D|7.30|UK,7.3,0.0,UK,B&D
903734,05952279,05952279|ISC|6.70|MS,6.7,0.2,MS,ISC
903773,1947828,1947828|PAS|5.60|MS,5.6,0.0,MS,PAS
903785,1947842,1947842|PAS|6.80|MS,6.8,0.0,MS,PAS
903785,05952284,05952284|ISC|6.50|MS,6.5,0.3,MS,ISC
903796,1947858,1947858|PAS|7.20|MS,7.2,0.0,MS,PAS
903796,05952286,05952286|ISC|7.20|MS,7.2,0.5,MS,ISC
903797,02319580,02319580|ABE1|7.10|mB,7.1,0.0,mB,ABE1
903797,02319580,02319580|P&S|7.10|Ms,7.1,0.0,Ms,P&S
903797,02319580,02319580|ABE1|7.30|Ms,7.3,0.0,Ms,ABE1
903797,02319580,02319580|P&S|7.20|Mw,7.2,0.0,Mw,P&S
903797,02319580,02319580|B&D|7.20|UK,7.2,0.0,UK,B&D
903861,05952291,05952291|ISC|6.60|MS,6.6,0.1,MS,ISC
903864,1947961,1947961|PAS|5.80|MS,5.8,0.0,MS,PAS
903866,1947964,1947964|PAS|7.10|MS,7.1,0.0,MS,PAS
903866,02319584,02319584|ABE1|7.10|mB,7.1,0.0,mB,ABE1
903866,02319584,02319584|ABE1|7.00|Ms,7.0,0.0,Ms,ABE1
903866,02319584,02319584|B&D|7.10|UK,7.1,0.0,UK,B&D
903866,05952293,05952293|ISC|7.00|MS,7.0,0.1,MS,ISC
902996,1946603,1946603|PAS|6.50|MS,6.5,0.0,MS,PAS
902996,05952315,05952315|ISC|5.70|MS,5.7,0.1,MS,ISC
903101,1946760,1946760|PAS|6.20|MS,6.2,0.0,MS,PAS
903210,1946936,1946936|PAS|7.50|MS,7.5,0.0,MS,PAS
903210,02319612,02319612|ABE1|7.30|mB,7.3,0.0,mB,ABE1
903210,02319612,02319612|P&S|7.30|Ms,7.3,0.0,Ms,P&S
903210,02319612,02319612|ABE1|7.50|Ms,7.5,0.0,Ms,ABE1
903210,02319612,02319612|P&S|7.30|Mw,7.3,0.0,Mw,P&S
903210,02319612,02319612|B&D|7.50|UK,7.5,0.0,UK,B&D
903210,05952334,05952334|ISC|7.60|MS,7.6,0.2,MS,ISC
903258,1947018,1947018|PAS|6.90|MS,6.9,0.0,MS,PAS
903356,1947171,1947171|PAS|6.00|MS,6.0,0.0,MS,PAS
903375,1947206,1947206|PAS|7.00|MS,7.0,0.0,MS,PAS
903375,02319622,02319622|ABE1|7.00|mB,7.0,0.0,mB,ABE1
903375,02319622,02319622|ABE1|7.00|Ms,7.0,0.0,Ms,ABE1
903375,02319622,02319622|B&D|7.00|UK,7.0,0.0,UK,B&D
903375,05952351,05952351|ISC|7.00|MS,7.0,0.1,MS,ISC
903382,05952352,05952352|ISC|6.80|MS,6.8,0.2,MS,ISC
903392,05952353,05952353|ISC|6.60|MS,6.6,0.2,MS,ISC
902358,1945566,1945566|PAS|6.50|MS,6.5,0.0,MS,PAS
902417,1945660,1945660|PAS|6.50|MS,6.5,0.0,MS,PAS
902499,1945807,1945807|PAS|7.00|MS,7.0,0.0,MS,PAS
902499,02319636,02319636|ABE1|7.00|mB,7.0,0.0,mB,ABE1
902499,02319636,02319636|B&D|7.00|UK,7.0,0.0,UK,B&D
902499,05952378,05952378|ISC|7.20|MS,7.2,0.3,MS,ISC
902648,05952394,05952394|ISC|7.10|MS,7.1,0.3,MS,ISC
902664,1946077,1946077|PAS|7.00|MS,7.0,0.0,MS,PAS
902664,02319650,02319650|ABE1|6.60|mB,6.6,0.0,mB,ABE1
902664,02319650,02319650|ABE1|7.00|Ms,7.0,0.0,Ms,ABE1
902664,02319650,02319650|B&D|7.00|UK,7.0,0.0,UK,B&D
902664,05952397,05952397|ISC|7.30|MS,7.3,0.0,MS,ISC
902710,1946159,1946159|PAS|7.30|MS,7.3,0.0,MS,PAS
902710,02319652,02319652|ABE1|6.80|mB,6.8,0.0,mB,ABE1
902710,02319652,02319652|P&S|7.10|Ms,7.1,0.0,Ms,P&S
902710,02319652,02319652|ABE1|7.30|Ms,7.3,0.0,Ms,ABE1
902710,02319652,02319652|P&S|7.20|Mw,7.2,0.0,Mw,P&S
902710,02319652,02319652|B&D|7.30|UK,7.3,0.0,UK,B&D
902710,05952403,05952403|ISC|7.30|MS,7.3,0.1,MS,ISC
902711,05952404,05952404|ISC|6.20|MS,6.2,0.1,MS,ISC
902713,05952406,05952406|ISC|6.40|MS,6.4,0.1,MS,ISC
902854,1946397,1946397|PAS|7.00|MS,7.0,0.0,MS,PAS
902854,02319664,02319664|ABE1|7.10|mB,7.1,0.0,mB,ABE1
902854,02319664,02319664|ABE1|7.00|Ms,7.0,0.0,Ms,ABE1
902854,02319664,02319664|B&D|7.00|UK,7.0,0.0,UK,B&D
902854,05952425,05952425|ISC|6.90|MS,6.9,0.1,MS,ISC
901811,1944627,1944627|PAS|6.00|MS,6.0,0.0,MS,PAS
901940,1944843,1944843|PAS|6.50|MS,6.5,0.0,MS,PAS
902001,1944946,1944946|PAS|7.00|MS,7.0,0.0,MS,PAS
902001,02319680,02319680|ABE1|7.00|mB,7.0,0.0,mB,ABE1
902001,02319680,02319680|ABE1|6.50|Ms,6.5,0.0,Ms,ABE1
902001,02319680,02319680|B&D|7.00|UK,7.0,0.0,UK,B&D
902001,05952454,05952454|ISC|6.60|MS,6.6,0.1,MS,ISC
902045,05952458,05952458|ISC|6.70|MS,6.7,0.0,MS,ISC
902150,1945194,1945194|PAS|5.80|MS,5.8,0.0,MS,PAS
901257,1943694,1943694|PAS|6.80|MS,6.8,0.0,MS,PAS
901438,1943983,1943983|PAS|6.50|MS,6.5,0.0,MS,PAS
901499,1944090,1944090|PAS|6.20|MS,6.2,0.0,MS,PAS
901499,05952507,05952507|ISC|6.20|MS,6.2,0.2,MS,ISC
901580,1944225,1944225|PAS|6.50|MS,6.5,0.0,MS,PAS
901602,1944261,1944261|PAS|6.80|MS,6.8,0.0,MS,PAS
901602,02319730,02319730|ABE1|7.00|mB,7.0,0.0,mB,ABE1
901639,02319734,02319734|ABE1|6.90|mB,6.9,0.0,mB,ABE1
901639,02319734,02319734|B&D|7.00|UK,7.0,0.0,UK,B&D
901639,1944331,1944331|PAS|7.00|MS,7.0,0.0,MS,PAS
901738,1944495,1944495|PAS|5.60|MS,5.6,0.0,MS,PAS
900608,1942543,1942543|PAS|6.20|MS,6.2,0.0,MS,PAS
900611,1942550,1942550|PAS|7.00|MS,7.0,0.0,MS,PAS
900611,02319744,02319744|ABE1|7.00|mB,7.0,0.0,mB,ABE1
900611,02319744,02319744|ABE1|6.60|Ms,6.6,0.0,Ms,ABE1
900611,02319744,02319744|B&D|7.00|UK,7.0,0.0,UK,B&D
900611,05952533,05952533|ISC|6.80|MS,6.8,0.2,MS,ISC
900619,1942566,1942566|PAS|6.20|MS,6.2,0.0,MS,PAS
900643,1942613,1942613|PAS|6.90|MS,6.9,0.0,MS,PAS
900643,02319748,02319748|ABE1|7.00|mB,7.0,0.0,mB,ABE1
900648,1942621,1942621|PAS|5.80|MS,5.8,0.0,MS,PAS
900650,1942626,1942626|PAS|6.50|MS,6.5,0.0,MS,PAS
900684,1942684,1942684|PAS|6.80|MS,6.8,0.0,MS,PAS
900800,1942887,1942887|PAS|6.80|MS,6.8,0.0,MS,PAS
900800,05952551,05952551|ISC|6.80|MS,6.8,0.3,MS,ISC
900847,1942972,1942972|PAS|6.50|MS,6.5,0.0,MS,PAS
900913,1943095,1943095|PAS|5.80|MS,5.8,0.0,MS,PAS
901063,1943360,1943360|PAS|6.90|MS,6.9,0.0,MS,PAS
901063,05952573,05952573|ISC|7.00|MS,7.0,0.1,MS,ISC
901124,1943472,1943472|PAS|7.10|MS,7.1,0.0,MS,PAS
901124,02319783,02319783|ABE1|7.10|mB,7.1,0.0,mB,ABE1
901124,02319783,02319783|P&S|7.00|Ms,7.0,0.0,Ms,P&S
901124,02319783,02319783|ABE1|7.20|Ms,7.2,0.0,Ms,ABE1
901124,02319783,02319783|P&S|7.10|Mw,7.1,0.0,Mw,P&S
901124,02319783,02319783|B&D|7.10|UK,7.1,0.0,UK,B&D
901124,05952585,05952585|ISC|7.30|MS,7.3,0.2,MS,ISC
900244,1941957,1941957|PAS|7.70|MS,7.7,0.0,MS,PAS
900244,02319790,02319790|ABE1|7.60|mB,7.6,0.0,mB,ABE1
900244,02319790,02319790|P&S|7.30|Ms,7.3,0.0,Ms,P&S
900244,02319790,02319790|ABE1|7.50|Ms,7.5,0.0,Ms,ABE1
900244,02319790,02319790|P&S|7.30|Mw,7.3,0.0,Mw,P&S
900244,02319790,02319790|B&D|7.90|UK,7.9,0.0,UK,B&D
900244,05952594,05952594|ISC|7.50|MS,7.5,0.3,MS,ISC
900323,05952599,05952599|ISC|6.30|MS,6.3,0.1,MS,ISC
900397,1942201,1942201|PAS|6.80|MS,6.8,0.0,MS,PAS
900397,05952608,05952608|ISC|6.30|MS,6.3,0.2,MS,ISC
900480,05952616,05952616|ISC|6.20|MS,6.2,0.2,MS,ISC
900504,1942368,1942368|PAS|7.30|MS,7.3,0.0,MS,PAS
900504,02319812,02319812|ABE1|7.30|mB,7.3,0.0,mB,ABE1
900504,02319812,02319812|P&S|7.10|Ms,7.1,0.0,Ms,P&S
900504,02319812,02319812|ABE1|7.30|Ms,7.3,0.0,Ms,ABE1
900504,02319812,02319812|P&S|7.20|Mw,7.2,0.0,Mw,P&S
900504,02319812,02319812|B&D|7.30|UK,7.3,0.0,UK,B&D
900504,05952617,05952617|ISC|7.20|MS,7.2,0.3,MS,ISC
899838,1941322,1941322|PAS|7.40|MS,7.4,0.0,MS,PAS
899838,02319845,02319845|ABE1|7.50|mB,7.5,0.0,mB,ABE1
899838,02319845,02319845|ABE1|7.30|Ms,7.3,0.0,Ms,ABE1
899838,02319845,02319845|P&S|7.20|Mw,7.2,0.0,Mw,P&S
899838,02319845,02319845|GUTE|7.40|UK,7.4,0.0,UK,GUTE
899838,05952650,05952650|ISC|7.40|MS,7.4,0.6,MS,ISC
899851,1941345,1941345|PAS|7.90|MS,7.9,0.0,MS,PAS
899851,02319847,02319847|ABE1|7.80|mB,7.8,0.0,mB,ABE1
899851,02319847,02319847|ABE1|7.70|Ms,7.7,0.0,Ms,ABE1
899851,02319847,02319847|P&S|7.60|Mw,7.6,0.0,Mw,P&S
899851,02319847,02319847|GUTE|7.90|UK,7.9,0.0,UK,GUTE
899851,05952652,05952652|ISC|7.80|MS,7.8,0.1,MS,ISC
899909,1941434,1941434|PAS|6.50|MS,6.5,0.0,MS,PAS
900100,1941733,1941733|PAS|6.90|MS,6.9,0.0,MS,PAS
900100,02319879,02319879|BJI|6.80|Ms,6.8,0.0,Ms,BJI
900100,02319879,02319879|GUTE|6.70|UK,6.7,0.0,UK,GUTE
900100,05952680,05952680|ISC|6.70|MS,6.7,0.1,MS,ISC
900118,02319885,02319885|BJI|6.50|Ms,6.5,0.0,Ms,BJI
900118,05952686,05952686|ISC|6.80|MS,6.8,0.0,MS,ISC
899290,02319893,02319893|BJI|6.60|Ms,6.6,0.0,Ms,BJI
899290,05952693,05952693|ISC|6.50|MS,6.5,0.1,MS,ISC
899539,1940850,1940850|PAS|7.20|MS,7.2,0.0,MS,PAS
899539,02319913,02319913|ABE1|7.20|mB,7.2,0.0,mB,ABE1
899539,02319913,02319913|ABE1|6.90|Ms,6.9,0.0,Ms,ABE1
899539,02319913,02319913|GUTE|7.20|UK,7.2,0.0,UK,GUTE
899539,02319913,02319913|B&D|7.20|UK,7.2,0.0,UK,B&D
899539,05952715,05952715|ISC|6.70|MS,6.7,0.1,MS,ISC
899580,1940914,1940914|PAS|6.80|MS,6.8,0.0,MS,PAS
899580,02319921,02319921|BJI|6.80|Ms,6.8,0.0,Ms,BJI
899580,02319921,02319921|GUTE|6.60|UK,6.6,0.0,UK,GUTE
899618,1940968,1940968|PAS|7.20|MS,7.2,0.0,MS,PAS
899618,02319925,02319925|ABE1|7.20|mB,7.2,0.0,mB,ABE1
899618,02319925,02319925|ABE1|7.00|Ms,7.0,0.0,Ms,ABE1
899618,02319925,02319925|GUTE|7.20|UK,7.2,0.0,UK,GUTE
899618,02319925,02319925|B&D|7.20|UK,7.2,0.0,UK,B&D
899618,05952726,05952726|ISC|6.80|MS,6.8,0.2,MS,ISC
898834,1939759,1939759|PAS|6.80|MS,6.8,0.0,MS,PAS
898834,02319946,02319946|BJI|6.80|Ms,6.8,0.0,Ms,BJI
898834,02319946,02319946|GUTE|6.60|UK,6.6,0.0,UK,GUTE
898898,1939856,1939856|PAS|6.80|MS,6.8,0.0,MS,PAS
898898,02319953,02319953|BJI|6.80|Ms,6.8,0.0,Ms,BJI
898898,02319953,02319953|GUTE|6.60|UK,6.6,0.0,UK,GUTE
899016,05952764,05952764|ISC|6.30|MS,6.3,0.1,MS,ISC
897883,1938595,1938595|PAS|6.90|MS,6.9,0.0,MS,PAS
897883,02320047,02320047|BJI|6.90|Ms,6.9,0.0,Ms,BJI
897883,02320047,02320047|GUTE|6.70|UK,6.7,0.0,UK,GUTE
897883,05952850,05952850|ISC|7.00|MS,7.0,0.2,MS,ISC
897890,1938603,1938603|PAS|7.20|MS,7.2,0.0,MS,PAS
897890,02320048,02320048|ABE1|7.30|mB,7.3,0.0,mB,ABE1
897890,02320048,02320048|ABE1|7.10|Ms,7.1,0.0,Ms,ABE1
897890,02320048,02320048|GUTE|7.20|UK,7.2,0.0,UK,GUTE
897890,02320048,02320048|B&D|7.20|UK,7.2,0.0,UK,B&D
897890,05952851,05952851|ISC|7.20|MS,7.2,0.1,MS,ISC
897163,1937775,1937775|PAS|8.20|MS,8.2,0.0,MS,PAS
897163,02320072,02320072|ABE1|7.70|mB,7.7,0.0,mB,ABE1
897163,02320072,02320072|ABE1|8.20|Ms,8.2,0.0,Ms,ABE1
897163,02320072,02320072|P&S|8.10|Mw,8.1,0.0,Mw,P&S
897163,02320072,02320072|GUTE|8.20|UK,8.2,0.0,UK,GUTE
897163,05952877,05952877|ISC|7.80|MS,7.8,0.3,MS,ISC
897169,1937785,1937785|PAS|7.20|MS,7.2,0.0,MS,PAS
897169,02320074,02320074|ABE1|7.10|mB,7.1,0.0,mB,ABE1
897169,02320074,02320074|GUTE|7.20|UK,7.2,0.0,UK,GUTE
897169,02320074,02320074|B&D|7.20|UK,7.2,0.0,UK,B&D
897169,05952879,05952879|ISC|6.50|MS,6.5,0.2,MS,ISC
897220,1937845,1937845|PAS|7.20|MS,7.2,0.0,MS,PAS
897220,02320078,02320078|ABE1|7.30|mB,7.3,0.0,mB,ABE1
897220,02320078,02320078|ABE1|7.20|Ms,7.2,0.0,Ms,ABE1
897220,02320078,02320078|GUTE|7.20|UK,7.2,0.0,UK,GUTE
897220,05952885,05952885|ISC|7.00|MS,7.0,0.4,MS,ISC
897241,1937868,1937868|PAS|7.10|MS,7.1,0.0,MS,PAS
897241,02320079,02320079|ABE1|7.10|mB,7.1,0.0,mB,ABE1
897241,02320079,02320079|ABE1|6.60|Ms,6.6,0.0,Ms,ABE1
897241,02320079,02320079|GUTE|7.10|UK,7.1,0.0,UK,GUTE
897241,02320079,02320079|B&D|7.10|UK,7.1,0.0,UK,B&D
897241,05952886,05952886|ISC|6.60|MS,6.6,0.2,MS,ISC
897531,1938192,1938192|PAS|7.00|MS,7.0,0.0,MS,PAS
897531,02320095,02320095|ABE1|7.00|mB,7.0,0.0,mB,ABE1
897531,02320095,02320095|ABE1|7.00|Ms,7.0,0.0,Ms,ABE1
897531,02320095,02320095|GUTE|7.00|UK,7.0,0.0,UK,GUTE
897531,02320095,02320095|B&D|7.00|UK,7.0,0.0,UK,B&D
896278,02320106,02320106|BJI|6.50|Ms,6.5,0.0,Ms,BJI
896433,02320118,02320118|ABE1|7.10|mB,7.1,0.0,mB,ABE1
896433,02320118,02320118|ABE1|7.00|Ms,7.0,0.0,Ms,ABE1
896433,02320118,02320118|P&S|7.10|Mw,7.1,0.0,Mw,P&S
896433,02320118,02320118|GUTE|7.00|UK,7.0,0.0,UK,GUTE
896433,1936718,1936718|PAS|7.00|MS,7.0,0.0,MS,PAS
896433,05952925,05952925|ISC|7.10|MS,7.1,0.1,MS,ISC
896492,1936807,1936807|PAS|7.40|MS,7.4,0.0,MS,PAS
896492,1936809,1936809|PAS|7.30|UK,7.3,0.0,UK,PAS
896492,02320125,02320125|ABE1|7.30|mB,7.3,0.0,mB,ABE1
896492,02320125,02320125|GUTE|7.40|UK,7.4,0.0,UK,GUTE
896492,02320125,02320125|B&D|7.40|UK,7.4,0.0,UK,B&D
896854,1937319,1937319|PAS|7.20|MS,7.2,0.0,MS,PAS
896854,02320147,02320147|ABE1|7.20|mB,7.2,0.0,mB,ABE1
896854,02320147,02320147|ABE1|6.90|Ms,6.9,0.0,Ms,ABE1
896854,02320147,02320147|GUTE|7.20|UK,7.2,0.0,UK,GUTE
896854,02320147,02320147|B&D|7.20|UK,7.2,0.0,UK,B&D
896854,05952957,05952957|ISC|7.00|MS,7.0,0.2,MS,ISC
897130,1937731,1937731|PAS|7.20|MS,7.2,0.0,MS,PAS
897130,02320165,02320165|ABE1|7.20|mB,7.2,0.0,mB,ABE1
897130,02320165,02320165|ABE1|7.20|Ms,7.2,0.0,Ms,ABE1
897130,02320165,02320165|P&S|7.20|Mw,7.2,0.0,Mw,P&S
897130,02320165,02320165|GUTE|7.20|UK,7.2,0.0,UK,GUTE
897130,05952978,05952978|ISC|7.20|MS,7.2,0.2,MS,ISC
895106,1933845,1933845|PAS|6.50|UK,6.5,0.0,UK,PAS
895106,05952982,05952982|ISC|6.50|MS,6.5,0.3,MS,ISC
895280,1934229,1934229|PAS|6.80|UK,6.8,0.0,UK,PAS
895280,02320173,02320173|ABE1|7.00|mB,7.0,0.0,mB,ABE1
895280,02320173,02320173|ABE1|6.70|Ms,6.7,0.0,Ms,ABE1
895280,02320173,02320173|BJI|6.70|Ms,6.7,0.0,Ms,BJI
895280,1934230,1934230|PAS|6.80|UK,6.8,0.0,UK,PAS
895280,1934231,1934231|PAS|6.80|UK,6.8,0.0,UK,PAS
895280,1934232,1934232|PAS|6.80|UK,6.8,0.0,UK,PAS
895280,05953051,05953051|ISC|6.80|MS,6.8,0.3,MS,ISC
895485,05953136,05953136|ISC|5.80|MS,5.8,0.2,MS,ISC
895544,1934840,1934840|PAS|6.50|UK,6.5,0.0,UK,PAS
895544,1934841,1934841|PAS|6.50|UK,6.5,0.0,UK,PAS
895544,1934842,1934842|PAS|6.50|UK,6.5,0.0,UK,PAS
895544,1934843,1934843|PAS|6.50|UK,6.5,0.0,UK,PAS
895544,05953164,05953164|ISC|6.10|MS,6.1,0.1,MS,ISC
895605,05953200,05953200|ISC|5.90|MS,5.9,0.1,MS,ISC
895637,1935064,1935064|PAS|7.00|UK,7.0,0.0,UK,PAS
895637,1935065,1935065|ROM|6.00|UK,6.0,0.0,UK,ROM
895637,1935066,1935066|ROM|6.00|UK,6.0,0.0,UK,ROM
895637,02320195,02320195|BJI|7.00|mb,7.0,0.0,mb,BJI
895637,02320195,02320195|ABE1|7.00|mB,7.0,0.0,mB,ABE1
895637,05953214,05953214|ISC|6.20|MS,6.2,0.2,MS,ISC
895658,1935125,1935125|PAS|6.80|UK,6.8,0.0,UK,PAS
895658,1935126,1935126|PAS|6.80|UK,6.8,0.0,UK,PAS
895661,1935135,1935135|ROM|5.70|UK,5.7,0.0,UK,ROM
895661,05953226,05953226|ISC|5.70|MS,5.7,0.2,MS,ISC
895776,1935369,1935369|PAS|7.00|UK,7.0,0.0,UK,PAS
895776,1935370,1935370|PAS|7.00|UK,7.0,0.0,UK,PAS
895776,02320202,02320202|BJI|7.00|mb,7.0,0.0,mb,BJI
895776,02320202,02320202|ABE1|7.00|mB,7.0,0.0,mB,ABE1
895864,05953337,05953337|ISC|5.80|MS,5.8,0.1,MS,ISC
895869,05953341,05953341|ISC|6.00|MS,6.0,0.1,MS,ISC
894056,05953519,05953519|ISC|5.70|MS,5.7,0.2,MS,ISC
894351,05953643,05953643|ISC|5.80|MS,5.8,0.1,MS,ISC
