eventID,datetime,year,month,day,hour,minute,second,latitude,longitude,depth,magnitude,location,magnitudeType,event_type
61238699,2019-09-25 20:57:30+00:00,2019,09,25,20,57,30,8.92,126.97,3,4.5,073 km S 90° E of Cagwait (Surigao Del Sur),Ms,TECTONIC
61252621,2020-09-25 08:46:15+00:00,2020,09,25,08,46,15,7.72,127.17,20,4.5,069 km N 77° E of Baganga (Davao Oriental),Ms,TECTONIC
61257342,2021-01-25 19:39:48+00:00,2021,01,25,19,39,48,13.85,120.47,87,4.5,018 km N 83° W of Calatagan (Batangas),Mw,TECTONIC
61270265,2022-01-25 23:59:17+00:00,2022,01,25,23,59,17,4.94,126.53,62,4.5,131 km S 63° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61277826,2022-10-25 21:04:43+00:00,2022,10,25,21,04,43,17.96,120.73,5,4.5,009 km N 53° E of Nueva Era (Ilocos Norte),Mw,TECTONIC
61248194,2020-03-26 15:38:02+00:00,2020,03,26,15,38,02,5.46,125.1,48,6.1,041 km S 13° W of Glan (Sarangani),Ms,TECTONIC
61231491,2019-07-26 23:37:53+00:00,2019,07,26,23,37,53,21.07,121.96,8,5.9,033 km N 22° E of Itbayat (Batanes),Mw,TECTONIC
61264699,2021-09-26 17:12:04+00:00,2021,09,26,17,12,04,13.82,120.35,66,5.7,016 km N 44° E of Looc (Occidental Mindoro),Mw,TECTONIC
61245844,2020-07-26 03:12:25+00:00,2020,07,26,03,12,25,6.35,126.93,63,5.6,105 km S 24° E of Manay (Davao Oriental),Ms,TECTONIC
61282354,2023-01-26 04:23:50+00:00,2023,01,26,04,23,50,2.65,127.01,95,5.6,353 km S 30° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61226697,2019-04-26 08:04:22+00:00,2019,04,26,08,04,22,9.79,126.74,12,5.5,064 km N 89° E of General Luna (Surigao Del Norte),Ms,TECTONIC
61226723,2019-04-26 05:26:59+00:00,2019,04,26,05,26,59,9.78,126.79,11,5.5,070 km S 90° E of General Luna (Surigao Del Norte),Ms,TECTONIC
61231494,2019-07-26 20:16:53+00:00,2019,07,26,20,16,53,20.98,122.21,15,5.4,043 km N 62° E of Itbayat (Batanes),Mw,TECTONIC
61246882,2020-06-26 11:54:58+00:00,2020,06,26,11,54,58,19.11,121.19,29,5.4,034 km S 57° W of Calayan (Cagayan),Mw,TECTONIC
61255765,2021-12-26 02:22:54+00:00,2021,12,26,02,22,54,2.14,126.32,16,5.3,375 km S 15° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61269518,2022-02-26 06:15:50+00:00,2022,02,26,06,15,50,5.58,126.39,117,5.3,091 km S 66° E of Jose Abad Santos (Davao Occidental),Mw,TECTONIC
61200020,2015-12-26 22:11:00+00:00,2015,12,26,22,11,00,10.09,126.31,60,5.2,030 km N 56° E of San Isidro (Surigao Del Norte),Ms,TECTONIC
61201304,2015-12-26 22:11:00+00:00,2015,12,26,22,11,00,10.09,126.31,60,5.2,030 km N 56° E of San Isidro (Surigao Del Norte),Ms,TECTONIC
61202072,2015-12-26 22:11:00+00:00,2015,12,26,22,11,00,10.09,126.31,60,5.2,030 km N 56° E of San Isidro (Surigao Del Norte),Ms,TECTONIC
61202246,2015-12-26 22:11:00+00:00,2015,12,26,22,11,00,10.09,126.31,60,5.2,030 km N 56° E of San Isidro (Surigao Del Norte),Ms,TECTONIC
61203736,2015-12-26 22:11:00+00:00,2015,12,26,22,11,00,10.09,126.31,60,5.2,030 km N 56° E of San Isidro (Surigao Del Norte),Ms,TECTONIC
61205376,2015-12-26 22:11:00+00:00,2015,12,26,22,11,00,10.09,126.31,60,5.2,030 km N 56° E of San Isidro (Surigao Del Norte),Ms,TECTONIC
61206304,2015-12-26 22:11:00+00:00,2015,12,26,22,11,00,10.09,126.31,60,5.2,030 km N 56° E of San Isidro (Surigao Del Norte),Ms,TECTONIC
61207344,2015-12-26 22:11:00+00:00,2015,12,26,22,11,00,10.09,126.31,60,5.2,030 km N 56° E of San Isidro (Surigao Del Norte),Ms,TECTONIC
61208743,2015-12-26 22:11:00+00:00,2015,12,26,22,11,00,10.09,126.31,60,5.2,030 km N 56° E of San Isidro (Surigao Del Norte),Ms,TECTONIC
61209900,2015-12-26 22:11:00+00:00,2015,12,26,22,11,00,10.09,126.31,60,5.2,030 km N 56° E of San Isidro (Surigao Del Norte),Ms,TECTONIC
61210210,2015-12-26 22:11:00+00:00,2015,12,26,22,11,00,10.09,126.31,60,5.2,030 km N 56° E of San Isidro (Surigao Del Norte),Ms,TECTONIC
61210652,2015-12-26 22:11:00+00:00,2015,12,26,22,11,00,10.09,126.31,60,5.2,030 km N 56° E of San Isidro (Surigao Del Norte),Ms,TECTONIC
61212528,2016-07-26 14:29:07+00:00,2016,07,26,14,29,07,9.63,125.47,9,5.2,007 km S 61° W of Sison (Surigao Del Norte),Ms,TECTONIC
61217691,2017-06-26 07:41:28+00:00,2017,06,26,07,41,28,10.3,126.28,10,5.2,038 km N 36° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61239538,2020-04-26 23:48:43+00:00,2020,04,26,23,48,43,5.82,127.06,43,5.2,160 km S 87° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61273941,2022-03-26 13:53:24+00:00,2022,03,26,13,53,24,20.54,122.24,14,5.2,030 km N 71° E of Basco (Batanes),Mw,TECTONIC
61205242,2015-01-26 07:09:00+00:00,2015,01,26,07,09,00,9.81,122.26,20,5.1,018 km N 72° W of Sipalay (Negros Occidental),Ms,TECTONIC
61200458,2015-09-26 17:23:00+00:00,2015,09,26,17,23,00,5.14,124.15,480,5,107 km S 29° W of Kiamba (Sarangani),Ms,TECTONIC
61201742,2015-09-26 17:23:00+00:00,2015,09,26,17,23,00,5.14,124.15,480,5,107 km S 29° W of Kiamba (Sarangani),Ms,TECTONIC
61202684,2015-09-26 17:23:00+00:00,2015,09,26,17,23,00,5.14,124.15,480,5,107 km S 29° W of Kiamba (Sarangani),Ms,TECTONIC
61204174,2015-09-26 17:23:00+00:00,2015,09,26,17,23,00,5.14,124.15,480,5,107 km S 29° W of Kiamba (Sarangani),Ms,TECTONIC
61205814,2015-09-26 17:23:00+00:00,2015,09,26,17,23,00,5.14,124.15,480,5,107 km S 29° W of Kiamba (Sarangani),Ms,TECTONIC
61206742,2015-09-26 17:23:00+00:00,2015,09,26,17,23,00,5.14,124.15,480,5,107 km S 29° W of Kiamba (Sarangani),Ms,TECTONIC
61207782,2015-09-26 17:23:00+00:00,2015,09,26,17,23,00,5.14,124.15,480,5,107 km S 29° W of Kiamba (Sarangani),Ms,TECTONIC
61209181,2015-09-26 17:23:00+00:00,2015,09,26,17,23,00,5.14,124.15,480,5,107 km S 29° W of Kiamba (Sarangani),Ms,TECTONIC
61211090,2015-09-26 17:23:00+00:00,2015,09,26,17,23,00,5.14,124.15,480,5,107 km S 29° W of Kiamba (Sarangani),Ms,TECTONIC
61211802,2016-12-26 01:23:38+00:00,2016,12,26,01,23,38,19.08,121.27,20,5,030 km S 43° W of Calayan (Cagayan),Ms,TECTONIC
61221669,2018-02-26 09:39:16+00:00,2018,02,26,09,39,16,13.35,121.55,20,5,027 km N 85° E of Naujan (Oriental Mindoro),Ms,TECTONIC
61226717,2019-04-26 06:04:18+00:00,2019,04,26,06,04,18,9.77,126.77,3,5,067 km S 89° E of General Luna (Surigao Del Norte),Ms,TECTONIC
61255768,2021-12-26 00:12:06+00:00,2021,12,26,00,12,06,16.15,119.27,12,5,057 km N 86° W of Agno (Pangasinan),Mw,TECTONIC
61203519,2015-03-26 16:46:00+00:00,2015,03,26,16,46,00,5.82,126.62,60,4.9,110 km S 33° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61205009,2015-03-26 16:46:00+00:00,2015,03,26,16,46,00,5.82,126.62,60,4.9,110 km S 33° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61208617,2015-03-26 16:46:00+00:00,2015,03,26,16,46,00,5.82,126.62,60,4.9,110 km S 33° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61226608,2019-04-26 20:28:27+00:00,2019,04,26,20,28,27,9.84,126.9,3,4.9,082 km N 86° E of General Luna (Surigao Del Norte),Ms,TECTONIC
61270258,2022-01-26 09:52:42+00:00,2022,01,26,09,52,42,4.59,128.22,47,4.9,320 km S 63° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61285441,2023-03-26 12:38:12+00:00,2023,03,26,12,38,12,17.44,120.51,10,4.9,009 km N 71° W of Pilar (Abra),Ms,TECTONIC
61211475,2016-08-26 15:53:20+00:00,2016,08,26,15,53,20,10.13,126.12,35,4.8,013km N 23° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61216121,2017-12-26 04:12:16+00:00,2017,12,26,04,12,16,16.39,120.92,8,4.8,004 km N 39° E of Kayapa (Nueva Vizcaya),Ms,TECTONIC
61226623,2019-04-26 19:11:26+00:00,2019,04,26,19,11,26,9.75,126.92,6,4.8,083 km S 87° E of General Luna (Surigao Del Norte),Ms,TECTONIC
61226670,2019-04-26 10:54:51+00:00,2019,04,26,10,54,51,9.68,126.72,8,4.8,063 km S 80° E of General Luna (Surigao Del Norte),Ms,TECTONIC
61228359,2019-12-26 12:19:49+00:00,2019,12,26,12,19,49,11.15,122.67,19,4.8,008 km N 17° E of San Enrique (Iloilo),Ms,TECTONIC
61240916,2020-08-26 02:54:11+00:00,2020,08,26,02,54,11,5.4,126.39,117,4.8,101 km S 58° E of Jose Abad Santos (Davao Occidental),Mw,TECTONIC
61281174,2023-02-26 09:14:45+00:00,2023,02,26,09,14,45,19.19,121.05,4,4.8,019 km N 60° W of Dalupiri Island (Calayan) (Cagayan),Ms,TECTONIC
61283262,2023-07-26 17:47:59+00:00,2023,07,26,17,47,59,4.76,124.93,30,4.8,091 km S 37° W of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61212095,2016-02-26 19:51:02+00:00,2016,02,26,19,51,02,7.19,126.66,47,4.7,014 km S 81°E of Manay (Davao Oriental),Ms,TECTONIC
61222057,2018-01-26 22:21:52+00:00,2018,01,26,22,21,52,9.23,123.2,5,4.7,009km N 59° W of Dauin (Negros Oriental),Ms,TECTONIC
61222489,2018-07-26 01:09:46+00:00,2018,07,26,01,09,46,19.08,121.21,18,4.7,035 km S 50° W of Calayan (Cagayan),Ms,TECTONIC
61254448,2021-08-26 20:39:40+00:00,2021,08,26,20,39,40,5.46,126.51,76,4.7,108 km S 62° E of Jose Abad Santos (Davao Occidental),Mw,TECTONIC
61262552,2021-11-26 15:47:40+00:00,2021,11,26,15,47,40,10.17,126.43,10,4.7,043 km N 67° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61277727,2022-10-26 09:12:41+00:00,2022,10,26,09,12,41,17.93,120.76,5,4.7,011 km N 78° E of Nueva Era (Ilocos Norte),Ms,TECTONIC
61282344,2023-01-26 17:25:58+00:00,2023,01,26,17,25,58,2.67,126.8,71,4.7,340 km S 27° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61224472,2018-11-26 18:00:00+00:00,2018,11,26,18,00,00,3.26,128.26,204,4.6,392 km S 52° E of Sarangani (Davao Occidental),Ms,TECTONIC
61226611,2019-04-26 20:08:51+00:00,2019,04,26,20,08,51,9.68,126.88,28,4.6,080 km S 82° E of General Luna (Surigao Del Norte),Ms,TECTONIC
61263542,2021-10-26 05:51:07+00:00,2021,10,26,05,51,07,7.31,126.89,49,4.6,036 km S 87° E of Caraga (Davao Oriental),Ms,TECTONIC
61267013,2022-08-26 16:03:29+00:00,2022,08,26,16,03,29,8.67,127.1,1,4.6,090 km N 68° E of Hinatuan (Surigao Del Sur),Mw,TECTONIC
61273956,2022-03-26 04:01:41+00:00,2022,03,26,04,01,41,3.72,126.84,130,4.6,245 km S 40° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61282335,2023-01-26 21:22:56+00:00,2023,01,26,21,22,56,2.94,126.34,1,4.6,291 km S 20° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61211277,2016-04-26 16:12:28+00:00,2016,04,26,16,12,28,3.49,127.31,89,4.5,296km S 43° E of Sarangani (Davao Occidental),Ms,TECTONIC
61218102,2017-03-26 18:12:00+00:00,2017,03,26,18,12,00,2.74,125.7,99,4.5,299 km S 05° E of Sarangani (Davao Occidental),Ms,TECTONIC
61226600,2019-04-26 21:22:52+00:00,2019,04,26,21,22,52,9.69,126.76,10,4.5,067 km S 81° E of General Luna (Surigao Del Norte),Ms,TECTONIC
61254459,2021-08-26 14:30:09+00:00,2021,08,26,14,30,09,4.68,125.38,48,4.5,082 km S 03° W of Sarangani (Davao Occidental),Ms,TECTONIC
61259245,2021-06-26 15:07:14+00:00,2021,06,26,15,07,14,8.41,126.81,10,4.5,055 km N 84° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
61264696,2021-09-26 17:40:49+00:00,2021,09,26,17,40,49,13.83,120.41,79,4.5,021 km N 54° E of Looc (Occidental Mindoro),Ms,TECTONIC
61267010,2022-08-26 17:29:01+00:00,2022,08,26,17,29,01,8.65,127.06,7,4.5,085 km N 68° E of Hinatuan (Surigao Del Sur),Mw,TECTONIC
61271737,2022-07-26 04:19:39+00:00,2022,07,26,04,19,39,2.94,126.31,85,4.5,291 km S 20° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61275339,2022-05-26 02:33:11+00:00,2022,05,26,02,33,11,8.97,126.71,12,4.5,047 km East of Bayabas (Surigao Del Sur),Mw,TECTONIC
61284340,2023-06-26 20:32:19+00:00,2023,06,26,20,32,19,10.17,121.97,10,4.5,029 km S 10° E of Anini-y (Antique),Mw,TECTONIC
61271706,2022-07-27 00:43:24+00:00,2022,07,27,00,43,24,17.63,120.63,15,7,003 km N 50° W of Tayum (Abra),Mw,TECTONIC
61231482,2019-07-27 01:24:42+00:00,2019,07,27,01,24,42,20.89,121.84,13,5.8,011 km N 02° W of Itbayat (Batanes),Mw,TECTONIC
61245769,2020-07-27 17:32:44+00:00,2020,07,27,17,32,44,8.89,126.57,45,5.8,021 km S 61° E of Bayabas (Surigao Del Sur),Mw,TECTONIC
61254432,2021-08-27 10:22:23+00:00,2021,08,27,10,22,23,5.5,125.24,34,5.7,022 km N 65° W of Sarangani (Davao Occidental),Mw,TECTONIC
61243050,2020-02-27 19:13:03+00:00,2020,02,27,19,13,03,3.88,126.01,135,5.5,182 km S 19° E of Sarangani (Davao Occidental),Ms,TECTONIC
61282313,2023-01-27 20:25:28+00:00,2023,01,27,20,25,28,10.74,125.58,71,5.5,015 km S 88° W of Homonhon Island (Guiuan) (Eastern Samar),Mw,TECTONIC
61262521,2021-11-27 06:01:50+00:00,2021,11,27,06,01,50,4.47,126.37,86,5.4,148 km S 45° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61231460,2019-07-27 10:11:32+00:00,2019,07,27,10,11,32,20.78,122.07,15,5.3,023 km S 86° E of Itbayat (Batanes),Mw,TECTONIC
61212523,2016-07-27 11:56:10+00:00,2016,07,27,11,56,10,11,124.62,5,5.2,002 km N 79° E of Ormoc City (Leyte),Ms,TECTONIC
61266962,2022-08-27 18:27:36+00:00,2022,08,27,18,27,36,17.43,120.49,18,5.2,011 km N 78° W of Pilar (Abra),Mw,TECTONIC
61270238,2022-01-27 06:15:10+00:00,2022,01,27,06,15,10,3,127.54,183,5.2,356 km S 41° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61225828,2018-09-27 04:44:20+00:00,2018,09,27,04,44,20,10.6,126.9,1,5.1,111 km N 55° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61230828,2019-01-27 06:24:53+00:00,2019,01,27,06,24,53,11.51,125.95,7,5.1,042 km N 61° E of Hernani (Eastern Samar),Ms,TECTONIC
61259229,2021-06-27 07:14:10+00:00,2021,06,27,07,14,10,8.89,126.37,33,5.1,013 km S 50° E of Bayabas (Surigao Del Sur),Mw,TECTONIC
61271512,2022-07-27 20:02:42+00:00,2022,07,27,20,02,42,17.52,120.61,13,5,012 km S 24° W of Tayum (Abra),Ms,TECTONIC
61271622,2022-07-27 09:04:21+00:00,2022,07,27,09,04,21,16.25,122.93,18,5,077 km S 67° E of Dinapigue (Isabela),Ms,TECTONIC
61276370,2022-11-27 04:43:22+00:00,2022,11,27,04,43,22,9.36,126.53,10,5,035 km N 74° E of Cortes (Surigao Del Sur),Mw,TECTONIC
61200326,2015-10-27 02:32:00+00:00,2015,10,27,02,32,00,6.18,125.62,64,4.9,008 km S 75° W  of Don Marcelino (Davao Occidental),Ms,TECTONIC
61201610,2015-10-27 02:32:00+00:00,2015,10,27,02,32,00,6.18,125.62,64,4.9,008 km S 75° W  of Don Marcelino (Davao Occidental),Ms,TECTONIC
61202552,2015-10-27 02:32:00+00:00,2015,10,27,02,32,00,6.18,125.62,64,4.9,008 km S 75° W  of Don Marcelino (Davao Occidental),Ms,TECTONIC
61204042,2015-10-27 02:32:00+00:00,2015,10,27,02,32,00,6.18,125.62,64,4.9,008 km S 75° W  of Don Marcelino (Davao Occidental),Ms,TECTONIC
61205682,2015-10-27 02:32:00+00:00,2015,10,27,02,32,00,6.18,125.62,64,4.9,008 km S 75° W  of Don Marcelino (Davao Occidental),Ms,TECTONIC
61206610,2015-10-27 02:32:00+00:00,2015,10,27,02,32,00,6.18,125.62,64,4.9,008 km S 75° W  of Don Marcelino (Davao Occidental),Ms,TECTONIC
61207650,2015-10-27 02:32:00+00:00,2015,10,27,02,32,00,6.18,125.62,64,4.9,008 km S 75° W  of Don Marcelino (Davao Occidental),Ms,TECTONIC
61209049,2015-10-27 02:32:00+00:00,2015,10,27,02,32,00,6.18,125.62,64,4.9,008 km S 75° W  of Don Marcelino (Davao Occidental),Ms,TECTONIC
61210516,2015-10-27 02:32:00+00:00,2015,10,27,02,32,00,6.18,125.62,64,4.9,008 km S 75° W  of Don Marcelino (Davao Occidental),Ms,TECTONIC
61210958,2015-10-27 02:32:00+00:00,2015,10,27,02,32,00,6.18,125.62,64,4.9,008 km S 75° W  of Don Marcelino (Davao Occidental),Ms,TECTONIC
61242162,2020-12-27 22:13:00+00:00,2020,12,27,22,13,00,3.39,126.82,32,4.9,273 km S 35° E of Sarangani (Davao Occidental),Ms,TECTONIC
61200011,2015-12-27 22:17:00+00:00,2015,12,27,22,17,00,4.36,125.96,95,4.8,131 km S 24° E of Sarangani (Davao Occidental),Ms,TECTONIC
61201295,2015-12-27 22:17:00+00:00,2015,12,27,22,17,00,4.36,125.96,95,4.8,131 km S 24° E of Sarangani (Davao Occidental),Ms,TECTONIC
61202063,2015-12-27 22:17:00+00:00,2015,12,27,22,17,00,4.36,125.96,95,4.8,131 km S 24° E of Sarangani (Davao Occidental),Ms,TECTONIC
61202237,2015-12-27 22:17:00+00:00,2015,12,27,22,17,00,4.36,125.96,95,4.8,131 km S 24° E of Sarangani (Davao Occidental),Ms,TECTONIC
61203727,2015-12-27 22:17:00+00:00,2015,12,27,22,17,00,4.36,125.96,95,4.8,131 km S 24° E of Sarangani (Davao Occidental),Ms,TECTONIC
61205367,2015-12-27 22:17:00+00:00,2015,12,27,22,17,00,4.36,125.96,95,4.8,131 km S 24° E of Sarangani (Davao Occidental),Ms,TECTONIC
61206295,2015-12-27 22:17:00+00:00,2015,12,27,22,17,00,4.36,125.96,95,4.8,131 km S 24° E of Sarangani (Davao Occidental),Ms,TECTONIC
61207335,2015-12-27 22:17:00+00:00,2015,12,27,22,17,00,4.36,125.96,95,4.8,131 km S 24° E of Sarangani (Davao Occidental),Ms,TECTONIC
61208734,2015-12-27 22:17:00+00:00,2015,12,27,22,17,00,4.36,125.96,95,4.8,131 km S 24° E of Sarangani (Davao Occidental),Ms,TECTONIC
61209891,2015-12-27 22:17:00+00:00,2015,12,27,22,17,00,4.36,125.96,95,4.8,131 km S 24° E of Sarangani (Davao Occidental),Ms,TECTONIC
61210201,2015-12-27 22:17:00+00:00,2015,12,27,22,17,00,4.36,125.96,95,4.8,131 km S 24° E of Sarangani (Davao Occidental),Ms,TECTONIC
61210643,2015-12-27 22:17:00+00:00,2015,12,27,22,17,00,4.36,125.96,95,4.8,131 km S 24° E of Sarangani (Davao Occidental),Ms,TECTONIC
61249202,2020-05-27 07:46:54+00:00,2020,05,27,07,46,54,5.11,125.37,180,4.8,038 km S 17° W of Sarangani (Davao Occidental),Ms,TECTONIC
61271525,2022-07-27 18:43:00+00:00,2022,07,27,18,43,00,17.07,120.57,3,4.8,011 km N 34° E of Suyo (Ilocos Sur),Mw,TECTONIC
61271638,2022-07-27 07:38:20+00:00,2022,07,27,07,38,20,17.62,120.54,1,4.8,012 km N 89° W of Tayum (Abra),Mw,TECTONIC
61225150,2018-10-27 10:39:05+00:00,2018,10,27,10,39,05,18.42,120.82,15,4.7,017 km S 08° E of Pagudpud (Ilocos Norte),Ms,TECTONIC
61226558,2019-04-27 11:11:20+00:00,2019,04,27,11,11,20,9.85,126.57,8,4.7,046 km N 80° E of General Luna (Surigao Del Norte),Ms,TECTONIC
61271681,2022-07-27 03:28:38+00:00,2022,07,27,03,28,38,17.58,120.69,11,4.7,005 km S 45° E of Tayum (Abra),Ms,TECTONIC
61211267,2016-04-27 14:53:47+00:00,2016,04,27,14,53,47,20.65,121.01,66,4.6,088km S 80° W of Itbayat (Batanes),Ms,TECTONIC
61218100,2017-03-27 08:20:00+00:00,2017,03,27,08,20,00,9.51,122.28,23,4.6,024 km S 79° W of Hinoba-an (Negros Occidental),Ms,TECTONIC
61245762,2020-07-27 20:05:23+00:00,2020,07,27,20,05,23,4.8,124.26,110,4.6,138 km S 17° W of Kiamba (Sarangani),Ms,TECTONIC
61265622,2022-04-27 17:20:13+00:00,2022,04,27,17,20,13,2.14,126.21,135,4.6,372 km S 14° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61265641,2022-04-27 00:24:26+00:00,2022,04,27,00,24,26,3.12,127.54,48,4.6,345 km S 43° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61200016,2015-12-27 10:13:00+00:00,2015,12,27,10,13,00,6.43,125.48,25,4.5,049 km N 45° E of General Santos City,Ms,TECTONIC
61201300,2015-12-27 10:13:00+00:00,2015,12,27,10,13,00,6.43,125.48,25,4.5,049 km N 45° E of General Santos City,Ms,TECTONIC
61202068,2015-12-27 10:13:00+00:00,2015,12,27,10,13,00,6.43,125.48,25,4.5,049 km N 45° E of General Santos City,Ms,TECTONIC
61202242,2015-12-27 10:13:00+00:00,2015,12,27,10,13,00,6.43,125.48,25,4.5,049 km N 45° E of General Santos City,Ms,TECTONIC
61203732,2015-12-27 10:13:00+00:00,2015,12,27,10,13,00,6.43,125.48,25,4.5,049 km N 45° E of General Santos City,Ms,TECTONIC
61205372,2015-12-27 10:13:00+00:00,2015,12,27,10,13,00,6.43,125.48,25,4.5,049 km N 45° E of General Santos City,Ms,TECTONIC
61206300,2015-12-27 10:13:00+00:00,2015,12,27,10,13,00,6.43,125.48,25,4.5,049 km N 45° E of General Santos City,Ms,TECTONIC
61207340,2015-12-27 10:13:00+00:00,2015,12,27,10,13,00,6.43,125.48,25,4.5,049 km N 45° E of General Santos City,Ms,TECTONIC
61208739,2015-12-27 10:13:00+00:00,2015,12,27,10,13,00,6.43,125.48,25,4.5,049 km N 45° E of General Santos City,Ms,TECTONIC
61209896,2015-12-27 10:13:00+00:00,2015,12,27,10,13,00,6.43,125.48,25,4.5,049 km N 45° E of General Santos City,Ms,TECTONIC
61210206,2015-12-27 10:13:00+00:00,2015,12,27,10,13,00,6.43,125.48,25,4.5,049 km N 45° E of General Santos City,Ms,TECTONIC
61210648,2015-12-27 10:13:00+00:00,2015,12,27,10,13,00,6.43,125.48,25,4.5,049 km N 45° E of General Santos City,Ms,TECTONIC
61211785,2016-12-27 04:07:43+00:00,2016,12,27,04,07,43,15.55,119.79,29,4.5,017 km N 85° W of Masinloc (Zambales),Ms,TECTONIC
61212094,2016-02-27 03:31:07+00:00,2016,02,27,03,31,07,3.47,124.76,252,4.5,231 km S 20°W of Sarangani (Davao Occidental),Ms,TECTONIC
61212779,2016-06-27 22:43:58+00:00,2016,06,27,22,43,58,9.7,126.47,14,4.5,035 km S 75° E of General Luna (Surigao Del Norte),Ms,TECTONIC
61216393,2017-02-27 09:01:00+00:00,2017,02,27,09,01,00,5.96,126.12,35,4.5,054 km S 61° E of Don Marcelino (Davao Occidental),Ms,TECTONIC
61219780,2017-09-27 01:25:45+00:00,2017,09,27,01,25,45,4.23,126.68,56,4.5,189 km S 45° E of Sarangani (Davao Occidental),Ms,TECTONIC
61226515,2019-04-27 20:26:48+00:00,2019,04,27,20,26,48,9.59,126.77,9,4.5,071 km S 73° E of General Luna (Surigao Del Norte),Ms,TECTONIC
61237279,2019-10-27 18:52:15+00:00,2019,10,27,18,52,15,9.62,122.42,32,4.5,011 km N 52° W of Hinoba-an (Negros Occidental),Ms,TECTONIC
61263493,2021-10-27 18:13:30+00:00,2021,10,27,18,13,30,2.65,127.09,23,4.5,357 km S 31° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61214779,2017-04-28 20:23:14+00:00,2017,04,28,20,23,14,5.05,125.28,57,7.2,047 km S 26° W of Sarangani (Davao Occidental),Ms,TECTONIC
61216100,2017-12-28 17:20:09+00:00,2017,12,28,17,20,09,3.34,127.35,56,5.7,312 km S 42° E of Sarangani (Davao Occicental),Ms,TECTONIC
61212086,2016-02-28 09:06:26+00:00,2016,02,28,09,06,26,5.18,125.34,188,5.6,031 km S 27°W of Sarangani (Davao Occidental),Ms,TECTONIC
61225123,2018-10-28 08:09:51+00:00,2018,10,28,08,09,51,3.55,126.76,41,5.4,234 km S 35° E of Sarangani (Davao Occidental),Ms,TECTONIC
61278894,2022-09-28 01:12:20+00:00,2022,09,28,01,12,20,9.34,126.83,5,5.3,071 km N 85° E of Cortes (Surigao Del Sur),Mw,TECTONIC
61249177,2020-05-28 05:17:30+00:00,2020,05,28,05,17,30,16.72,120.2,57,5.2,017 km N 46° W of San Fernando(Capital) (La Union),Mw,TECTONIC
61279943,2023-04-28 16:00:28+00:00,2023,04,28,16,00,28,13.62,120.4,72,5.2,020 km S 57° E of Looc (Occidental Mindoro),Mw,TECTONIC
61265607,2022-04-28 11:42:24+00:00,2022,04,28,11,42,24,9.93,126.19,13,5.1,016 km S 49° E of Burgos (Surigao Del Norte),Mw,TECTONIC
61272758,2022-06-28 13:43:30+00:00,2022,06,28,13,43,30,21.8,120.36,13,5.1,190 km N 54° W of Itbayat (Batanes),Ms,TECTONIC
61285387,2023-03-28 05:51:24+00:00,2023,03,28,05,51,24,18.61,120.28,1,5.1,040 km N 74° W of Burgos (Ilocos Norte),Mw,TECTONIC
61263478,2021-10-28 05:39:03+00:00,2021,10,28,05,39,03,13,124.63,11,5,055 km N 01° W of Catarman (Northern Samar),Mw,TECTONIC
61222048,2018-01-28 02:18:12+00:00,2018,01,28,02,18,12,8.78,126.55,18,4.9,028 km S 85° E of Marihatag (Surigao Del Sur),Ms,TECTONIC
61261612,2021-05-28 14:43:59+00:00,2021,05,28,14,43,59,20.13,120.5,14,4.9,135 km N 33° W of Dalupiri Island (Calayan) (Cagayan),Mw,TECTONIC
61266910,2022-08-28 04:58:54+00:00,2022,08,28,04,58,54,5.33,125.42,184,4.9,007 km S 10° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61272746,2022-06-28 21:23:17+00:00,2022,06,28,21,23,17,7.19,123.53,14,4.9,033 km S 24° E of Tabina (Zamboanga Del Sur),Mw,TECTONIC
